i1903	00343226-s	00344124-s
i19030	00134964-r	00135774-r
i19031	00135073-r	00135883-r
i19032	00135198-r	00136008-r
i19033	00135314-r	00136124-r
i19034	00135418-r	00136228-r
i19035	00135567-r	00136377-r
i19036	00135667-r	00136477-r
i19037	00135796-r	00136606-r
i19038	00135902-r	00136712-r
i19039	00135998-r	00136808-r
i1904	00343360-s	00344258-s
i19040	00136088-r	00136898-r
i19041	00136188-r	00136998-r
i19042	00136267-r	00137077-r
i19043	00136377-r	00137187-r
i19044	00136469-r	00137279-r
i19045	00136561-r	00137371-r
i19046	00136663-r	00137473-r
i19047	00136761-r	00137571-r
i19048	00136870-r	00137680-r
i19049	00137011-r	00137821-r
i1905	00343552-s	00344451-s
i19050	00137142-r	00137952-r
i19051	00137262-r	00138072-r
i19052	00137352-r	00138162-r
i19053	00137459-r	00138269-r
i19054	00137562-r	00138372-r
i19055	00137770-r	00138580-r
i19056	00137915-r	00138725-r
i19057	00138060-r	00138870-r
i19058	00138291-r	00139101-r
i19059	00138410-r	00139220-r
i1906	00343700-a	00344599-a
i19060	00138611-r	00139421-r
i19061	00138852-r	00139662-r
i19062	00138945-r	00139755-r
i19063	00139071-r	00139881-r
i19064	00139173-r	00139983-r
i19065	00139266-r	00140076-r
i19066	00139392-r	00140202-r
i19067	00139508-r	00140318-r
i19068	00139759-r	00140793-r
i19069	00139930-r	00140964-r
i1907	00343883-a	00344782-a
i19070	00140049-r	00141083-r
i19071	00140168-r	00141202-r
i19072	00140271-r	00141305-r
i19073	00140403-r	00141437-r
i19074	00140566-r	00141600-r
i19075	00140759-r	00141793-r
i19076	00140884-r	00141918-r
i19077	00141033-r	00142067-r
i19078	00141146-r	00142180-r
i19079	00141262-r	00142296-r
i1908	00344024-a	00344923-a
i19080	00141405-r	00142439-r
i19081	00141485-r	00142519-r
i19082	00141587-r	00142621-r
i19083	00141692-r	00142726-r
i19084	00141775-r	00142809-r
i19085	00141902-r	00142936-r
i19086	00142002-r	00143036-r
i19087	00142105-r	00143139-r
i19088	00142227-r	00143261-r
i19089	00142330-r	00143364-r
i1909	00344125-a	00345024-a
i19090	00142444-r	00143478-r
i19091	00142576-r	00143610-r
i19092	00142662-r	00143696-r
i19093	00142765-r	00143799-r
i19094	00142865-r	00143899-r
i19095	00142959-r	00143993-r
i19096	00143068-r	00144102-r
i19097	00143148-r	00144182-r
i19098	00143257-r	00144291-r
i19099	00143367-r	00144401-r
i191	00037985-s	00038098-s
i1910	00344686-s	00345603-s
i19100	00143457-r	00144491-r
i19101	00143550-r	00144584-r
i19102	00143621-r	00144655-r
i19103	00143722-r	00144756-r
i19104	00143840-r	00144874-r
i19105	00143946-r	00144980-r
i19106	00144033-r	00145067-r
i19107	00144120-r	00145154-r
i19108	00144193-r	00145227-r
i19109	00144292-r	00145328-r
i1911	00344816-s	00345733-s
i19110	00144405-r	00145441-r
i19111	00144586-r	00145622-r
i19112	00144722-r	00145758-r
i19113	00145228-r	00146264-r
i19114	00145341-r	00146377-r
i19115	00145455-r	00146491-r
i19116	00145571-r	00146607-r
i19117	00145713-r	00146749-r
i19118	00145854-r	00146890-r
i19119	00145992-r	00147028-r
i1912	00344890-s	00345807-s
i19120	00146120-r	00147156-r
i19121	00146281-r	00147317-r
i19122	00146387-r	00147423-r
i19123	00146500-r	00147536-r
i19124	00146594-r	00147630-r
i19125	00146763-r	00147799-r
i19126	00146926-r	00147962-r
i19127	00147126-r	00148162-r
i19128	00147272-r	00148308-r
i19129	00147386-r	00148422-r
i1913	00345005-s	00345922-s
i19130	00147502-r	00148538-r
i19131	00147597-r	00148633-r
i19132	00147693-r	00148729-r
i19133	00147785-r	00148821-r
i19134	00147876-r	00148912-r
i19135	00148139-r	00149175-r
i19136	00148329-r	00149387-r
i19137	00148422-r	00149480-r
i19138	00148540-r	00149598-r
i19139	00148627-r	00149685-r
i1914	00345189-s	00346106-s
i19140	00148869-r	00149927-r
i19141	00149138-r	00150196-r
i19142	00149510-r	00150568-r
i19143	00149744-r	00150802-r
i19144	00150003-r	00151061-r
i19145	00150134-r	00151192-r
i19146	00150243-r	00151301-r
i19147	00150351-r	00151409-r
i19148	00150432-r	00151490-r
i19149	00150558-r	00151616-r
i1915	00345494-s	00346411-s
i19150	00150671-r	00151729-r
i19151	00150824-r	00151882-r
i19152	00150925-r	00151983-r
i19153	00151040-r	00152098-r
i19154	00151149-r	00152207-r
i19155	00151305-r	00152363-r
i19156	00151426-r	00152484-r
i19157	00151521-r	00152579-r
i19158	00151655-r	00152713-r
i19159	00151755-r	00152813-r
i1916	00345694-s	00346611-s
i19160	00151957-r	00153015-r
i19161	00152066-r	00153124-r
i19162	00152173-r	00153231-r
i19163	00152286-r	00153344-r
i19164	00152345-r	00153403-r
i19165	00152440-r	00153498-r
i19166	00152559-r	00153617-r
i19167	00152684-r	00153742-r
i19168	00152776-r	00153834-r
i19169	00152882-r	00153940-r
i1917	00345860-s	00346777-s
i19170	00152998-r	00154056-r
i19171	00153116-r	00154174-r
i19172	00153261-r	00154319-r
i19173	00153372-r	00154430-r
i19174	00153473-r	00154531-r
i19175	00153568-r	00154701-r
i19176	00153681-r	00154814-r
i19177	00153865-r	00154998-r
i19178	00153977-r	00155110-r
i19179	00154102-r	00155235-r
i1918	00345949-s	00346866-s
i19180	00154213-r	00155346-r
i19181	00154307-r	00155440-r
i19182	00154449-r	00155582-r
i19183	00154536-r	00155669-r
i19184	00154725-r	00155858-r
i19185	00154803-r	00155936-r
i19186	00154885-r	00156018-r
i19187	00155020-r	00156153-r
i19188	00155187-r	00156320-r
i19189	00155343-r	00156476-r
i1919	00346103-s	00347020-s
i19190	00155488-r	00156621-r
i19191	00155621-r	00156754-r
i19192	00155765-r	00156898-r
i19193	00155893-r	00157034-r
i19194	00155995-r	00157136-r
i19195	00156117-r	00157258-r
i19196	00156222-r	00157363-r
i19197	00156387-r	00157510-r
i19198	00156496-r	00157619-r
i19199	00156654-r	00157777-r
i192	00038119-s	00038232-s
i1920	00346246-s	00347348-s
i19200	00156833-r	00157956-r
i19201	00157000-r	00158123-r
i19202	00157114-r	00158237-r
i19203	00157210-r	00158333-r
i19204	00157304-r	00158427-r
i19205	00157412-r	00158535-r
i19206	00157528-r	00158651-r
i19207	00157624-r	00158747-r
i19208	00157811-r	00158934-r
i19209	00157967-r	00159090-r
i1921	00346368-s	00347470-s
i19210	00158190-r	00159313-r
i19211	00158309-r	00159432-r
i19212	00158575-r	00159774-r
i19213	00158725-r	00159924-r
i19214	00158831-r	00160030-r
i19215	00158936-r	00160135-r
i19216	00159040-r	00160239-r
i19217	00159150-r	00160349-r
i19218	00159284-r	00160483-r
i19219	00159373-r	00160572-r
i1922	00346527-s	00347629-s
i19220	00159544-r	00160743-r
i19221	00159690-r	00160889-r
i19222	00159771-r	00160970-r
i19223	00159889-r	00161088-r
i19224	00160086-r	00161285-r
i19225	00160177-r	00161376-r
i19226	00160288-r	00161487-r
i19227	00160440-r	00161639-r
i19228	00160659-r	00161858-r
i19229	00160834-r	00162033-r
i1923	00346626-s	00347728-s
i19230	00161018-r	00162217-r
i19231	00161193-r	00162392-r
i19232	00161294-r	00162493-r
i19233	00161420-r	00162619-r
i19234	00161523-r	00162722-r
i19235	00161630-r	00162829-r
i19236	00161932-r	00163131-r
i19237	00162137-r	00163336-r
i19238	00162473-r	00163672-r
i19239	00162645-r	00163844-r
i1924	00346847-s	00347949-s
i19240	00162765-r	00163964-r
i19241	00162938-r	00164137-r
i19242	00163076-r	00164275-r
i19243	00163236-r	00164435-r
i19244	00163340-r	00164539-r
i19245	00163480-r	00164679-r
i19246	00163590-r	00164789-r
i19247	00163704-r	00164903-r
i19248	00163881-r	00165080-r
i19249	00163991-r	00165190-r
i1925	00346991-a	00348093-a
i19250	00164150-r	00165349-r
i19251	00164353-r	00165552-r
i19252	00164466-r	00165665-r
i19253	00164578-r	00165777-r
i19254	00164676-r	00165875-r
i19255	00164751-r	00165958-r
i19256	00164890-r	00166097-r
i19257	00165018-r	00166233-r
i19258	00165269-r	00166484-r
i19259	00165445-r	00166660-r
i1926	00347400-s	00348502-s
i19260	00165561-r	00166776-r
i19261	00165676-r	00166891-r
i19262	00165788-r	00167003-r
i19263	00165906-r	00167121-r
i19264	00166025-r	00167240-r
i19265	00166318-r	00167533-r
i19266	00166375-r	00167590-r
i19267	00166512-r	
i19268	00166608-r	00167727-r
i19269	00166875-r	00086161-r
i1927	00347571-s	00348673-s
i19270	00166964-r	00167994-r
i19271	00167068-r	00168098-r
i19272	00167175-r	00168205-r
i19273	00167286-r	00168316-r
i19274	00167447-r	00168477-r
i19275	00167575-r	00168591-r
i19276	00167702-r	00168718-r
i19277	00167816-r	00168839-r
i19278	00167920-r	00168943-r
i19279	00168075-r	00169098-r
i1928	00347707-s	00348809-s
i19280	00168230-r	00169253-r
i19281	00168322-r	00169345-r
i19282	00168428-r	00169451-r
i19283	00168564-r	00169587-r
i19284	00168870-r	00169954-r
i19285	00169008-r	00170319-r
i19286	00169094-r	00170405-r
i19287	00169195-r	00170506-r
i19288	00169312-r	00170623-r
i19289	00169443-r	00170754-r
i1929	00347880-s	00348982-s
i19290	00169546-r	00170857-r
i19291	00169659-r	00170970-r
i19292	00169769-r	00171080-r
i19293	00169881-r	00171192-r
i19294	00169971-r	00171282-r
i19295	00170045-r	00171356-r
i19296	00170188-r	00171499-r
i19297	00170332-r	00171643-r
i19298	00170412-r	00171723-r
i19299	00170614-r	00171925-r
i193	00038260-s	00038373-s
i1930	00348018-s	00349120-s
i19300	00170715-r	00172124-r
i19301	00170867-r	00172276-r
i19302	00171027-r	00172436-r
i19303	00171135-r	00172544-r
i19304	00171322-r	00172731-r
i19305	00171457-r	00172866-r
i19306	00171543-r	00172975-r
i19307	00171673-r	00173105-r
i19308	00171781-r	00173213-r
i19309	00171931-r	00173363-r
i1931	00348198-a	00349300-a
i19310	00172020-r	00173452-r
i19311	00172151-r	00173583-r
i19312	00172261-r	00173693-r
i19313	00172348-r	00173780-r
i19314	00172443-r	00173875-r
i19315	00172548-r	00173980-r
i19316	00172641-r	00174073-r
i19317	00172775-r	00174207-r
i19318	00172875-r	00174307-r
i19319	00172980-r	00174412-r
i1932	00348380-s	00349482-s
i19320	00173131-r	00174563-r
i19321	00173246-r	00174678-r
i19322	00173353-r	00174785-r
i19323	00173498-r	00174984-r
i19324	00173644-r	00175130-r
i19325	00173790-r	00175276-r
i19326	00173884-r	00175370-r
i19327	00173992-r	00175478-r
i19328	00174106-r	00175592-r
i19329	00174232-r	00175718-r
i1933	00348537-s	00349639-s
i19330	00174491-r	00175977-r
i19331	00174623-r	00176109-r
i19332	00174735-r	00176221-r
i19333	00174870-r	00176356-r
i19334	00174987-r	00176473-r
i19335	00175135-r	00176621-r
i19336	00175255-r	00176741-r
i19337	00175344-r	00176830-r
i19338	00175490-r	00176976-r
i19339	00175641-r	00177127-r
i1934	00348808-a	00349910-a
i19340	00175778-r	00177264-r
i19341	00175919-r	00177405-r
i19342	00176139-r	00177625-r
i19343	00176253-r	00177739-r
i19344	00176383-r	00177869-r
i19345	00176518-r	00178004-r
i19346	00176654-r	00178140-r
i19347	00176750-r	00178236-r
i19348	00176880-r	00178366-r
i19349	00176981-r	00178467-r
i1935	00348938-s	00350040-s
i19350	00177174-r	00178660-r
i19351	00177289-r	00178775-r
i19352	00177483-r	00178969-r
i19353	00177686-r	00179172-r
i19354	00177818-r	00179304-r
i19355	00177926-r	00179412-r
i19356	00178028-r	00179514-r
i19357	00178116-r	00179602-r
i19358	00178213-r	00179699-r
i19359	00178342-r	00179828-r
i1936	00349148-s	00350250-s
i19360	00178460-r	00179946-r
i19361	00178586-r	00180072-r
i19362	00178793-r	00180279-r
i19363	00178909-r	00180395-r
i19364	00179112-r	00180598-r
i19365	00179212-r	00180698-r
i19366	00179333-r	00180819-r
i19367	00179442-r	00180928-r
i19368	00179579-r	00181065-r
i19369	00179677-r	00181163-r
i1937	00349295-a	00350397-a
i19370	00179807-r	00181293-r
i19371	00179928-r	00181414-r
i19372	00180057-r	00181543-r
i19373	00180168-r	00181654-r
i19374	00180279-r	00181765-r
i19375	00180420-r	00181906-r
i19376	00180611-r	00182097-r
i19377	00180756-r	00182242-r
i19378	00180944-r	00182430-r
i19379	00181075-r	00182561-r
i1938	00349523-a	00350625-a
i19380	00181253-r	00182739-r
i19381	00181342-r	00182828-r
i19382	00181418-r	00182904-r
i19383	00181576-r	00183062-r
i19384	00181676-r	00183162-r
i19385	00181748-r	00183234-r
i19386	00181901-r	00183387-r
i19387	00182094-r	00183580-r
i19388	00182199-r	00183685-r
i19389	00182316-r	00183802-r
i1939	00349759-s	00350861-s
i19390	00182522-r	00184008-r
i19391	00182642-r	00184128-r
i19392	00182775-r	00184261-r
i19393	00182907-r	00184393-r
i19394	00183090-r	00184576-r
i19395	00183464-r	00184950-r
i19396	00183612-r	00185098-r
i19397	00183716-r	00185202-r
i19398	00183823-r	00185309-r
i19399	00183998-r	00185484-r
i194	00038462-s	00038575-s
i1940	00349894-s	00350996-s
i19400	00184131-r	00185617-r
i19401	00184284-r	00185770-r
i19402	00184412-r	00185898-r
i19403	00184530-r	00186016-r
i19404	00184651-r	00186137-r
i19405	00184778-r	00186264-r
i19406	00184909-r	00186395-r
i19407	00185051-r	00186537-r
i19408	00185172-r	00186658-r
i19409	00185400-r	00186886-r
i1941	00350069-a	00351171-a
i19410	00185567-r	00187053-r
i19411	00185670-r	00187156-r
i19412	00185807-r	00187293-r
i19413	00185970-r	00187482-r
i19414	00186142-r	00187654-r
i19415	00186246-r	00187758-r
i19416	00186366-r	00187878-r
i19417	00186491-r	00188003-r
i19418	00186644-r	00188156-r
i19419	00186756-r	00188268-r
i1942	00350384-a	00351486-a
i19420	00186904-r	00188416-r
i19421	00187028-r	00188540-r
i19422	00187120-r	00188632-r
i19423	00187228-r	00188740-r
i19424	00187342-r	00188854-r
i19425	00187455-r	00188967-r
i19426	00187617-r	00189129-r
i19427	00187764-r	00189276-r
i19428	00187852-r	00189364-r
i19429	00187953-r	00189465-r
i1943	00350621-a	00351723-a
i19430	00188057-r	00189569-r
i19431	00188137-r	00189649-r
i19432	00188248-r	00189760-r
i19433	00188353-r	00189865-r
i19434	00188510-r	00190022-r
i19435	00188600-r	00190112-r
i19436	00188669-r	00190181-r
i19437	00188779-r	00190291-r
i19438	00188950-r	00190462-r
i19439	00189129-r	00190641-r
i1944	00350876-s	00351978-s
i19440	00189278-r	00190790-r
i19441	00189401-r	00190913-r
i19442	00189514-r	00191026-r
i19443	00189615-r	00191127-r
i19444	00189846-r	00191358-r
i19445	00189960-r	00191472-r
i19446	00190075-r	00191587-r
i19447	00190211-r	00191723-r
i19448	00190359-r	00191871-r
i19449	00190466-r	00191978-r
i1945	00351012-s	00352114-s
i19450	00190581-r	00192093-r
i19451	00190709-r	00192221-r
i19452	00190837-r	00192349-r
i19453	00190959-r	00192471-r
i19454	00191058-r	00192665-r
i19455	00191178-r	00192785-r
i19456	00191467-r	00193074-r
i19457	00191579-r	00193186-r
i19458	00191656-r	00193263-r
i19459	00191776-r	00193383-r
i1946	00351226-a	00352328-a
i19460	00191889-r	00193599-r
i19461	00192007-r	00193717-r
i19462	00192153-r	00193863-r
i19463	00192330-r	00194040-r
i19464	00192511-r	00194221-r
i19465	00192636-r	00194346-r
i19466	00192768-r	00194478-r
i19467	00192866-r	00194576-r
i19468	00192986-r	00194696-r
i19469	00193100-r	00194810-r
i1947	00351420-s	00352521-s
i19470	00193194-r	00194904-r
i19471	00193316-r	00195026-r
i19472	00193407-r	00195117-r
i19473	00193511-r	00195221-r
i19474	00193652-r	00195362-r
i19475	00193759-r	00195469-r
i19476	00193886-r	00195596-r
i19477	00194037-r	00195747-r
i19478	00194156-r	00195866-r
i19479	00194362-r	00196072-r
i1948	00351523-a	00352624-a
i19480	00194578-r	00196288-r
i19481	00194737-r	00196447-r
i19482	00194834-r	00196544-r
i19483	00194915-r	00196625-r
i19484	00195024-r	00333223-r
i19485	00195185-r	00333384-r
i19486	00195342-r	00196734-r
i19487	00195428-r	00196820-r
i19488	00195542-r	00196934-r
i19489	00195680-r	00197085-r
i1949	00351679-s	00352780-s
i19490	00195786-r	00197191-r
i19491	00195907-r	00197312-r
i19492	00196056-r	00197461-r
i19493	00196203-r	00197608-r
i19494	00196417-r	00197829-r
i19495	00196540-r	00197952-r
i19496	00196692-r	00198104-r
i19497	00196874-r	00198286-r
i19498	00196999-r	00198411-r
i19499	00197182-r	00198594-r
i195	00038623-s	00038736-s
i1950	00351818-a	00352919-a
i19500	00197275-r	00198687-r
i19501	00197395-r	00198807-r
i19502	00197561-r	00198991-r
i19503	00197710-r	00199140-r
i19504	00197811-r	00199241-r
i19505	00197947-r	00199377-r
i19506	00198039-r	00199469-r
i19507	00198232-r	00199662-r
i19508	00198403-r	00199833-r
i19509	00198531-r	00199961-r
i1951	00351991-s	00353092-s
i19510	00198661-r	00200090-r
i19511	00198845-r	00200274-r
i19512	00199137-r	00200566-r
i19513	00199220-r	00200649-r
i19514	00199333-r	00200762-r
i19515	00199437-r	00200866-r
i19516	00199565-r	00200994-r
i19517	00199687-r	00201116-r
i19518	00199882-r	00201311-r
i19519	00199986-r	00201415-r
i1952	00352127-a	00353228-a
i19520	00200146-r	00201575-r
i19521	00200243-r	00201672-r
i19522	00200392-r	00201821-r
i19523	00200614-r	00202043-r
i19524	00200777-r	00202206-r
i19525	00200927-r	00202356-r
i19526	00201075-r	00202504-r
i19527	00201195-r	00202624-r
i19528	00201339-r	00202768-r
i19529	00201467-r	00202896-r
i1953	00352536-s	00353637-s
i19530	00201570-r	00202999-r
i19531	00201733-r	00203162-r
i19532	00201893-r	00203322-r
i19533	00202028-r	00203457-r
i19534	00202185-r	00203614-r
i19535	00202341-r	00203770-r
i19536	00202554-r	00203983-r
i19537	00202718-r	00204147-r
i19538	00202833-r	00204261-r
i19539	00202955-r	00204383-r
i1954	00352716-s	00353817-s
i19540	00203076-r	00204504-r
i19541	00203201-r	00204629-r
i19542	00203353-r	00204781-r
i19543	00203526-r	00204954-r
i19544	00203667-r	00205095-r
i19545	00203783-r	00205211-r
i19546	00203922-r	00205350-r
i19547	00204125-r	00205553-r
i19548	00204390-r	00205818-r
i19549	00204523-r	00205951-r
i1955	00352877-s	00353978-s
i19550	00204643-r	00206071-r
i19551	00204798-r	00206226-r
i19552	00204906-r	00206334-r
i19553	00205052-r	00206480-r
i19554	00205125-r	00008423-r
i19555	00205226-r	00206553-r
i19556	00205375-r	00206702-r
i19557	00205561-r	00206888-r
i19558	00205699-r	00207026-r
i19559	00205808-r	00207135-r
i1956	00353001-s	00354102-s
i19560	00205929-r	00207256-r
i19561	00206035-r	00207362-r
i19562	00206144-r	00207471-r
i19563	00206271-r	00207598-r
i19564	00206386-r	00207713-r
i19565	00206479-r	00207806-r
i19566	00206749-r	00208076-r
i19567	00206867-r	00208194-r
i19568	00207012-r	00208339-r
i19569	00207127-r	00208454-r
i1957	00353101-s	00354202-s
i19570	00207252-r	00208579-r
i19571	00207366-r	00208693-r
i19572	00207481-r	00208808-r
i19573	00207578-r	00208905-r
i19574	00207668-r	00208995-r
i19575	00207945-r	00209272-r
i19576	00208111-r	00209438-r
i19577	00208273-r	00209600-r
i19578	00208390-r	00209717-r
i19579	00208557-r	00209884-r
i1958	00353206-a	00354307-a
i19580	00208773-r	00210099-r
i19581	00208934-r	00210243-r
i19582	00209073-r	00210382-r
i19583	00209227-r	00210536-r
i19584	00209381-r	00210690-r
i19585	00209518-r	00210827-r
i19586	00209754-r	00211063-r
i19587	00209874-r	00211183-r
i19588	00209976-r	00211285-r
i19589	00210127-r	00211436-r
i1959	00353431-s	00354532-s
i19590	00210237-r	00211546-r
i19591	00210342-r	00211651-r
i19592	00210446-r	00211755-r
i19593	00210651-r	00211960-r
i19594	00210768-r	00212077-r
i19595	00210935-r	00212244-r
i19596	00211061-r	00212370-r
i19597	00211231-r	00212529-r
i19598	00211397-r	00212695-r
i19599	00211517-r	00212815-r
i196	00038750-a	00038863-a
i1960	00353604-s	00354705-s
i19600	00211651-r	00212949-r
i19601	00211815-r	00213113-r
i19602	00211964-r	00213262-r
i19603	00212062-r	00213360-r
i19604	00212208-r	00213506-r
i19605	00212411-r	00213709-r
i19606	00212604-r	00213902-r
i19607	00212727-r	00214025-r
i19608	00212866-r	00214164-r
i19609	00212974-r	00214272-r
i1961	00353812-s	00354923-s
i19610	00213116-r	00214414-r
i19611	00213195-r	00214493-r
i19612	00213301-r	00214599-r
i19613	00213524-r	00214822-r
i19614	00213700-r	00214998-r
i19615	00213875-r	00215173-r
i19616	00214084-r	00215382-r
i19617	00214289-r	00215587-r
i19618	00214433-r	00215731-r
i19619	00214554-r	00215852-r
i1962	00353889-s	00355000-s
i19620	00214761-r	00216059-r
i19621	00214942-r	00216240-r
i19622	00215048-r	00216346-r
i19623	00215237-r	00216535-r
i19624	00215373-r	00216671-r
i19625	00215517-r	00216815-r
i19626	00215661-r	00216959-r
i19627	00215811-r	00217109-r
i19628	00216100-r	00217398-r
i19629	00216278-r	00217576-r
i1963	00353969-s	00355080-s
i19630	00216387-r	00217685-r
i19631	00216485-r	00217783-r
i19632	00216592-r	00218072-r
i19633	00216788-r	00218268-r
i19634	00216964-r	00218444-r
i19635	00217105-r	00218585-r
i19636	00217245-r	00218725-r
i19637	00217434-r	00218914-r
i19638	00217640-r	00219120-r
i19639	00217857-r	00219337-r
i1964	00354090-a	00355201-a
i19640	00217998-r	00219478-r
i19641	00218179-r	00219659-r
i19642	00218267-r	00219747-r
i19643	00218369-r	00219849-r
i19644	00218479-r	00219959-r
i19645	00218681-r	00220161-r
i19646	00218886-r	00220366-r
i19647	00219110-r	00220590-r
i19648	00219325-r	00220805-r
i19649	00219503-r	00220983-r
i1965	00354176-s	00355287-s
i19650	00219641-r	00221121-r
i19651	00219748-r	00221228-r
i19652	00219855-r	00221335-r
i19653	00220052-r	00221532-r
i19654	00220223-r	00221703-r
i19655	00220323-r	00221803-r
i19656	00220490-r	00221970-r
i19657	00220669-r	00222149-r
i19658	00220824-r	00222304-r
i19659	00220966-r	00222446-r
i1966	00354330-a	00355441-a
i19660	00221130-r	00222610-r
i19661	00221287-r	00222767-r
i19662	00221429-r	00222909-r
i19663	00221583-r	00223063-r
i19664	00221795-r	00223275-r
i19665	00221887-r	00223367-r
i19666	00221985-r	00223465-r
i19667	00222180-r	00223660-r
i19668	00222479-r	00223959-r
i19669	00222713-r	00224193-r
i1967	00354433-a	00355544-a
i19670	00222879-r	00224359-r
i19671	00223000-r	00224480-r
i19672	00223138-r	00224618-r
i19673	00223395-r	00225012-r
i19674	00223635-r	00225252-r
i19675	00223859-r	00225476-r
i19676	00223979-r	00225596-r
i19677	00224147-r	00225764-r
i19678	00224280-r	00225897-r
i19679	00224418-r	00226035-r
i1968	00354692-s	00355803-s
i19680	00224602-r	00226219-r
i19681	00224700-r	00226317-r
i19682	00224843-r	00226460-r
i19683	00224941-r	00226558-r
i19684	00225119-r	00226736-r
i19685	00225264-r	00226881-r
i19686	00225410-r	00227027-r
i19687	00225563-r	00227180-r
i19688	00225672-r	00227289-r
i19689	00225805-r	00227422-r
i1969	00354833-s	00355944-s
i19690	00225892-r	00227509-r
i19691	00225971-r	00227588-r
i19692	00226054-r	00227671-r
i19693	00226133-r	00227750-r
i19694	00226257-r	00227874-r
i19695	00226353-r	00227970-r
i19696	00226458-r	00228075-r
i19697	00226550-r	00228167-r
i19698	00226677-r	00228294-r
i19699	00226758-r	00228375-r
i197	00039122-s	00039235-s
i1970	00354934-s	00356045-s
i19700	00226891-r	00228507-r
i19701	00227023-r	00228639-r
i19702	00227171-r	00228787-r
i19703	00227323-r	00228939-r
i19704	00227423-r	00229039-r
i19705	00227558-r	00229174-r
i19706	00227681-r	00229297-r
i19707	00227818-r	00229434-r
i19708	00227968-r	00229584-r
i19709	00228112-r	00229728-r
i1971	00355083-s	00356194-s
i19710	00228253-r	00229869-r
i19711	00228417-r	00230033-r
i19712	00228546-r	00230162-r
i19713	00228724-r	00230340-r
i19714	00228815-r	00230431-r
i19715	00228910-r	00230526-r
i19716	00229074-r	00230690-r
i19717	00229216-r	00230832-r
i19718	00229255-r	00230871-r
i19719	00229399-r	00231015-r
i1972	00355258-a	00356369-a
i19720	00229568-r	00231184-r
i19721	00229861-r	00231477-r
i19722	00229963-r	00231579-r
i19723	00230058-r	00231674-r
i19724	00230189-r	00231805-r
i19725	00230331-r	00231947-r
i19726	00230444-r	00232060-r
i19727	00230581-r	00232197-r
i19728	00230749-r	00232365-r
i19729	00230877-r	00232493-r
i1973	00355453-s	00356564-s
i19730	00230996-r	00232612-r
i19731	00231138-r	00232867-r
i19732	00231244-r	00232973-r
i19733	00231336-r	00233065-r
i19734	00231457-r	00233186-r
i19735	00231620-r	00233351-r
i19736	00231765-r	00233496-r
i19737	00231916-r	00233647-r
i19738	00232057-r	00233788-r
i19739	00232172-r	00233903-r
i1974	00355611-s	00356722-s
i19740	00232314-r	00234045-r
i19741	00232425-r	00234156-r
i19742	00232499-r	00234230-r
i19743	00232600-r	00234331-r
i19744	00232744-r	00234475-r
i19745	00232862-r	00234593-r
i19746	00232936-r	00234667-r
i19747	00233295-r	00235026-r
i19748	00233413-r	00235144-r
i19749	00233573-r	00235303-r
i1975	00355782-a	00356893-a
i19750	00233687-r	00235417-r
i19751	00233892-r	00235622-r
i19752	00234052-r	00235782-r
i19753	00234201-r	00235931-r
i19754	00234389-r	00236119-r
i19755	00234553-r	00236283-r
i19756	00234747-r	00236477-r
i19757	00234951-r	00236681-r
i19758	00235070-r	00236800-r
i19759	00235254-r	00236984-r
i1976	00355950-a	00357061-a
i19760	00235438-r	00237168-r
i19761	00235570-r	00237300-r
i19762	00235634-r	00237364-r
i19763	00235701-r	00237428-r
i19764	00235843-r	00237570-r
i19765	00236020-r	00237747-r
i19766	00236164-r	00237891-r
i19767	00236294-r	00238021-r
i19768	00236393-r	00238120-r
i19769	00236546-r	00238273-r
i1977	00356110-a	00357221-a
i19770	00236668-r	00238395-r
i19771	00236763-r	00238490-r
i19772	00236840-r	00238567-r
i19773	00236982-r	00238709-r
i19774	00237152-r	00238879-r
i19775	00237278-r	00239005-r
i19776	00237423-r	00239150-r
i19777	00237529-r	00239256-r
i19778	00237636-r	00239363-r
i19779	00237833-r	00239560-r
i1978	00356211-a	00357322-a
i19780	00238064-r	00239791-r
i19781	00238169-r	00239896-r
i19782	00238281-r	00240008-r
i19783	00238417-r	00240144-r
i19784	00238529-r	00240256-r
i19785	00238674-r	00240401-r
i19786	00238794-r	00240521-r
i19787	00238958-r	00240685-r
i19788	00239064-r	00240791-r
i19789	00239215-r	00240942-r
i1979	00356339-a	00357450-a
i19790	00239402-r	00241129-r
i19791	00239572-r	00241299-r
i19792	00239688-r	00241415-r
i19793	00239908-r	00241635-r
i19794	00240082-r	00241809-r
i19795	00240265-r	
i19796	00240343-r	
i19797	00240533-r	00241992-r
i19798	00240707-r	00242166-r
i19799	00240865-r	00242324-r
i198	00039259-s	00039372-s
i1980	00356648-a	00357728-a
i19800	00240954-r	00242413-r
i19801	00241093-r	00242552-r
i19802	00241272-r	00242731-r
i19803	00241383-r	00242842-r
i19804	00241550-r	00243009-r
i19805	00241757-r	00243216-r
i19806	00241871-r	00243330-r
i19807	00242006-r	00243465-r
i19808	00242172-r	00243631-r
i19809	00242321-r	00243780-r
i1981	00356926-a	00358006-a
i19810	00242478-r	00243937-r
i19811	00242663-r	00244122-r
i19812	00242810-r	00244269-r
i19813	00242961-r	00244420-r
i19814	00243086-r	00244545-r
i19815	00243235-r	00244694-r
i19816	00243314-r	00244773-r
i19817	00243448-r	00244907-r
i19818	00243608-r	00245067-r
